0.00000000e+00,0.00000000e+00.1,0.00000000e+00.2,-1.12877956e-08,0.00000000e+00.3,-2.27256391e-09,0.00000000e+00.4,0.00000000e+00.5
2.02346664e-05,2.47092636,2.02346664e-05,-0.11277713,2.02346664e-05,0.000283346901,2.02346664e-05,0.112314835
2.02356664e-05,2.47552652,2.02356664e-05,-0.112054171,2.02356664e-05,-0.000290745974,2.02356664e-05,0.112523933
2.02366664e-05,2.47068582,2.02366664e-05,-0.112762852,2.02366664e-05,0.000283578573,2.02366664e-05,0.112303901
2.02376664e-05,2.47513421,2.02376664e-05,-0.112039642,2.02376664e-05,-0.000290973733,2.02376664e-05,0.1125061
2.02386664e-05,2.47044285,2.02386664e-05,-0.112748549,2.02386664e-05,0.000283804116,2.02386664e-05,0.112292857
2.02396664e-05,2.47474435,2.02396664e-05,-0.112025139,2.02396664e-05,-0.000291195467,2.02396664e-05,0.11248838
2.02406664e-05,2.47019753,2.02406664e-05,-0.112734221,2.02406664e-05,0.00028402375,2.02406664e-05,0.112281706
2.02416664e-05,2.47435687,2.02416664e-05,-0.112010664,2.02416664e-05,-0.000291411381,2.02416664e-05,0.112470767
2.02426664e-05,2.46994994,2.02426664e-05,-0.112719871,2.02426664e-05,0.000284237659,2.02426664e-05,0.112270452
2.02436664e-05,2.47397169,2.02436664e-05,-0.111996213,2.02436664e-05,-0.000291621709,2.02436664e-05,0.112453259
2.02446664e-05,2.46970015,2.02446664e-05,-0.112705498,2.02446664e-05,0.000284446082,2.02446664e-05,0.112259098
2.02456664e-05,2.47358874,2.02456664e-05,-0.111981788,2.02456664e-05,-0.000291826617,2.02456664e-05,0.112435852
2.02466664e-05,2.46944824,2.02466664e-05,-0.112691105,2.02466664e-05,0.000284649219,2.02466664e-05,0.112247647
2.02476664e-05,2.47320795,2.02476664e-05,-0.111967386,2.02476664e-05,-0.00029202631,2.02476664e-05,0.112418543
2.02486664e-05,2.46919427,2.02486664e-05,-0.112676692,2.02486664e-05,0.000284847211,2.02486664e-05,0.112236103
2.02496664e-05,2.47282925,2.02496664e-05,-0.111953007,2.02496664e-05,-0.000292220977,2.02496664e-05,0.112401329
2.02506664e-05,2.46893831,2.02506664e-05,-0.112662259,2.02506664e-05,0.000285040278,2.02506664e-05,0.112224469
2.02516664e-05,2.47245257,2.02516664e-05,-0.11193865,2.02516664e-05,-0.000292410788,2.02516664e-05,0.112384208
2.02526664e-05,2.46868043,2.02526664e-05,-0.112647808,2.02526664e-05,0.000285228569,2.02526664e-05,0.112212747
2.02536664e-05,2.47207785,2.02536664e-05,-0.111924314,2.02536664e-05,-0.000292595923,2.02536664e-05,0.112367175
2.02546664e-05,2.4684207,2.02546664e-05,-0.11263334,2.02546664e-05,0.000285412275,2.02546664e-05,0.112200941
2.02556664e-05,2.47170504,2.02556664e-05,-0.111909997,2.02556664e-05,-0.000292776531,2.02556664e-05,0.112350229
2.02566664e-05,2.46815916,2.02566664e-05,-0.112618856,2.02566664e-05,0.000285591536,2.02566664e-05,0.112189053
2.02576664e-05,2.47133406,2.02576664e-05,-0.1118957,2.02576664e-05,-0.000292952782,2.02576664e-05,0.112333366
2.02586664e-05,2.46789589,2.02586664e-05,-0.112604355,2.02586664e-05,0.000285766519,2.02586664e-05,0.112177086
2.02596664e-05,2.47096486,2.02596664e-05,-0.111881422,2.02596664e-05,-0.00029312483,2.02596664e-05,0.112316584
2.02606664e-05,2.46763093,2.02606664e-05,-0.11258984,2.02606664e-05,0.000285937383,2.02606664e-05,0.112165042
2.02616664e-05,2.47059738,2.02616664e-05,-0.111867161,2.02616664e-05,-0.000293292821,2.02616664e-05,0.112299881
2.02626664e-05,2.46736435,2.02626664e-05,-0.112575311,2.02626664e-05,0.000286104271,2.02626664e-05,0.112152925
2.02636664e-05,2.47023158,2.02636664e-05,-0.111852917,2.02636664e-05,-0.000293456897,2.02636664e-05,0.112283254
2.02646664e-05,2.4670962,2.02646664e-05,-0.112560768,2.02646664e-05,0.000286267308,2.02646664e-05,0.112140736
2.02656664e-05,2.46986739,2.02656664e-05,-0.111838691,2.02656664e-05,-0.000293617208,2.02656664e-05,0.1122667
2.02666664e-05,2.46682653,2.02666664e-05,-0.112546213,2.02666664e-05,0.000286426648,2.02666664e-05,0.112128479
2.02676664e-05,2.46950477,2.02676664e-05,-0.111824479,2.02676664e-05,-0.000293773877,2.02676664e-05,0.112250217
2.02686664e-05,2.46655539,2.02686664e-05,-0.112531645,2.02686664e-05,0.000286582404,2.02686664e-05,0.112116154
2.02696664e-05,2.46914367,2.02696664e-05,-0.111810283,2.02696664e-05,-0.000293927034,2.02696664e-05,0.112233803
2.02706664e-05,2.46628283,2.02706664e-05,-0.112517065,2.02706664e-05,0.000286734739,2.02706664e-05,0.112103765
2.02716664e-05,2.46878404,2.02716664e-05,-0.111796102,2.02716664e-05,-0.000294076804,2.02716664e-05,0.112217456
2.02726664e-05,2.46600889,2.02726664e-05,-0.112502475,2.02726664e-05,0.000286883722,2.02726664e-05,0.112091313
2.02736664e-05,2.46842583,2.02736664e-05,-0.111781934,2.02736664e-05,-0.000294223317,2.02736664e-05,0.112201174
2.02746664e-05,2.46573363,2.02746664e-05,-0.112487874,2.02746664e-05,0.000287029533,2.02746664e-05,0.112078801
2.02756664e-05,2.46806901,2.02756664e-05,-0.111767781,2.02756664e-05,-0.000294366692,2.02756664e-05,0.112184955
2.02766664e-05,2.46545708,2.02766664e-05,-0.112473263,2.02766664e-05,0.000287172241,2.02766664e-05,0.112066231
2.02776664e-05,2.46771351,2.02776664e-05,-0.11175364,2.02776664e-05,-0.000294507023,2.02776664e-05,0.112168796
2.02786664e-05,2.46517929,2.02786664e-05,-0.112458644,2.02786664e-05,0.000287311975,2.02786664e-05,0.112053604
2.02796664e-05,2.46735932,2.02796664e-05,-0.111739511,2.02796664e-05,-0.00029464442,2.02796664e-05,0.112152696
2.02806664e-05,2.4649003,2.02806664e-05,-0.112444014,2.02806664e-05,0.000287448847,2.02806664e-05,0.112040923
2.02816664e-05,2.46700637,2.02816664e-05,-0.111725395,2.02816664e-05,-0.000294779028,2.02816664e-05,0.112136653
2.02826664e-05,2.46462016,2.02826664e-05,-0.112429377,2.02826664e-05,0.00028758294,2.02826664e-05,0.112028189
2.02836664e-05,2.46665465,2.02836664e-05,-0.11171129,2.02836664e-05,-0.000294910898,2.02836664e-05,0.112120666
2.02846664e-05,2.46433889,2.02846664e-05,-0.112414732,2.02846664e-05,0.000287714382,2.02846664e-05,0.112015404
2.02856664e-05,2.4663041,2.02856664e-05,-0.111697196,2.02856664e-05,-0.000295040152,2.02856664e-05,0.112104732
2.02866664e-05,2.46405653,2.02866664e-05,-0.112400079,2.02866664e-05,0.000287843252,2.02866664e-05,0.11200257
2.02876664e-05,2.46595469,2.02876664e-05,-0.111683113,2.02876664e-05,-0.000295166902,2.02876664e-05,0.112088849
2.02886664e-05,2.46377313,2.02886664e-05,-0.112385419,2.02886664e-05,0.000287969652,2.02886664e-05,0.111989688
2.02896664e-05,2.46560638,2.02896664e-05,-0.11166904,2.02896664e-05,-0.00029529121,2.02896664e-05,0.112073017
2.02906664e-05,2.46348871,2.02906664e-05,-0.112370752,2.02906664e-05,0.000288093662,2.02906664e-05,0.11197676
2.02916664e-05,2.46525915,2.02916664e-05,-0.111654977,2.02916664e-05,-0.000295413179,2.02916664e-05,0.112057234
2.02926664e-05,2.46320332,2.02926664e-05,-0.11235608,2.02926664e-05,0.000288215366,2.02926664e-05,0.111963787
2.02936664e-05,2.46491295,2.02936664e-05,-0.111640924,2.02936664e-05,-0.000295532896,2.02936664e-05,0.112041498
2.02946664e-05,2.46291698,2.02946664e-05,-0.112341401,2.02946664e-05,0.000288334874,2.02946664e-05,0.111950772
2.02956664e-05,2.46456776,2.02956664e-05,-0.111626879,2.02956664e-05,-0.000295650439,2.02956664e-05,0.112025807
2.02966664e-05,2.46262973,2.02966664e-05,-0.112326717,2.02966664e-05,0.000288452238,2.02966664e-05,0.111937715
2.02976664e-05,2.46422354,2.02976664e-05,-0.111612844,2.02976664e-05,-0.000295765884,2.02976664e-05,0.112010161
2.02986664e-05,2.46234159,2.02986664e-05,-0.112312027,2.02986664e-05,0.000288567574,2.02986664e-05,0.111924618
2.02996664e-05,2.46388027,2.02996664e-05,-0.111598817,2.02996664e-05,-0.000295879333,2.02996664e-05,0.111994558
2.03006664e-05,2.4620526,2.03006664e-05,-0.112297333,2.03006664e-05,0.000288680905,2.03006664e-05,0.111911482
2.03016664e-05,2.46353791,2.03016664e-05,-0.111584798,2.03016664e-05,-0.000295990821,2.03016664e-05,0.111978996
2.03026664e-05,2.46176278,2.03026664e-05,-0.112282634,2.03026664e-05,0.000288792349,2.03026664e-05,0.111898308
2.03036664e-05,2.46319644,2.03036664e-05,-0.111570787,2.03036664e-05,-0.000296100453,2.03036664e-05,0.111963475
2.03046664e-05,2.46147216,2.03046664e-05,-0.11226793,2.03046664e-05,0.000288901955,2.03046664e-05,0.111885098
2.03056664e-05,2.46285583,2.03056664e-05,-0.111556784,2.03056664e-05,-0.00029620828,2.03056664e-05,0.111947992
2.03066664e-05,2.46118078,2.03066664e-05,-0.112253223,2.03066664e-05,0.000289009798,2.03066664e-05,0.111871854
2.03076664e-05,2.46251605,2.03076664e-05,-0.111542788,2.03076664e-05,-0.000296314386,2.03076664e-05,0.111932548
2.03086664e-05,2.46088865,2.03086664e-05,-0.112238512,2.03086664e-05,0.000289115944,2.03086664e-05,0.111858575
2.03096664e-05,2.46217708,2.03096664e-05,-0.111528799,2.03096664e-05,-0.000296418811,2.03096664e-05,0.11191714
2.03106664e-05,2.4605958,2.03106664e-05,-0.112223798,2.03106664e-05,0.000289220454,2.03106664e-05,0.111845264
2.03116664e-05,2.4618389,2.03116664e-05,-0.111514817,2.03116664e-05,-0.000296521639,2.03116664e-05,0.111901768
2.03126664e-05,2.46030225,2.03126664e-05,-0.11220908,2.03126664e-05,0.000289323401,2.03126664e-05,0.111831921
2.03136664e-05,2.46150147,2.03136664e-05,-0.111500841,2.03136664e-05,-0.000296622925,2.03136664e-05,0.11188643
2.03146664e-05,2.46000804,2.03146664e-05,-0.112194359,2.03146664e-05,0.00028942482,2.03146664e-05,0.111818547
2.03156664e-05,2.46116478,2.03156664e-05,-0.111486872,2.03156664e-05,-0.000296722733,2.03156664e-05,0.111871126
2.03166664e-05,2.45971317,2.03166664e-05,-0.112179636,2.03166664e-05,0.000289524798,2.03166664e-05,0.111805144
2.03176664e-05,2.4608288,2.03176664e-05,-0.111472909,2.03176664e-05,-0.00029682111,2.03176664e-05,0.111855855
2.03186664e-05,2.45941768,2.03186664e-05,-0.11216491,2.03186664e-05,0.000289623371,2.03186664e-05,0.111791713
2.03196664e-05,2.46049351,2.03196664e-05,-0.111458951,2.03196664e-05,-0.00029691812,2.03196664e-05,0.111840614
2.03206664e-05,2.45912159,2.03206664e-05,-0.112150182,2.03206664e-05,0.000289720596,2.03206664e-05,0.111778254
2.03216664e-05,2.4601589,2.03216664e-05,-0.111445,2.03216664e-05,-0.000297013803,2.03216664e-05,0.111825404
2.03226664e-05,2.45882491,2.03226664e-05,-0.112135452,2.03226664e-05,0.00028981653,2.03226664e-05,0.111764769
2.03236664e-05,2.45982493,2.03236664e-05,-0.111431053,2.03236664e-05,-0.000297108208,2.03236664e-05,0.111810224
2.03246664e-05,2.45852766,2.03246664e-05,-0.11212072,2.03246664e-05,0.000289911216,2.03246664e-05,0.111751258
2.03256664e-05,2.4594916,2.03256664e-05,-0.111417112,2.03256664e-05,-0.000297201405,2.03256664e-05,0.111795073
2.03266664e-05,2.45822987,2.03266664e-05,-0.112105986,2.03266664e-05,0.000290004711,2.03266664e-05,0.111737722
2.03276664e-05,2.45915887,2.03276664e-05,-0.111403176,2.03276664e-05,-0.000297293412,2.03276664e-05,0.111779949
2.03286664e-05,2.45793156,2.03286664e-05,-0.11209125,2.03286664e-05,0.000290097042,2.03286664e-05,0.111724162
2.03296664e-05,2.45882675,2.03296664e-05,-0.111389245,2.03296664e-05,-0.00029738431,2.03296664e-05,0.111764852
2.03306664e-05,2.45763274,2.03306664e-05,-0.112076514,2.03306664e-05,0.000290188284,2.03306664e-05,0.111710579
2.03316664e-05,2.45849519,2.03316664e-05,-0.111375318,2.03316664e-05,-0.000297474105,2.03316664e-05,0.111749781
2.03326664e-05,2.45733342,2.03326664e-05,-0.112061776,2.03326664e-05,0.000290278453,2.03326664e-05,0.111696974
2.03336664e-05,2.4581642,2.03336664e-05,-0.111361396,2.03336664e-05,-0.000297562884,2.03336664e-05,0.111734736
2.03346664e-05,2.45703363,2.03346664e-05,-0.112047037,2.03346664e-05,0.000290367605,2.03346664e-05,0.111683347
2.03356664e-05,2.45783374,2.03356664e-05,-0.111347479,2.03356664e-05,-0.000297650634,2.03356664e-05,0.111719716
2.03366664e-05,2.45673339,2.03366664e-05,-0.112032297,2.03366664e-05,0.000290455776,2.03366664e-05,0.1116697
2.03376664e-05,2.45750381,2.03376664e-05,-0.111333566,2.03376664e-05,-0.000297737449,2.03376664e-05,0.111704719
2.03386664e-05,2.4564327,2.03386664e-05,-0.112017558,2.03386664e-05,0.000290543015,2.03386664e-05,0.111656032
2.03396664e-05,2.4571744,2.03396664e-05,-0.111319657,2.03396664e-05,-0.000297823336,2.03396664e-05,0.111689745
2.03406664e-05,2.45613159,2.03406664e-05,-0.112002816,2.03406664e-05,0.000290629354,2.03406664e-05,0.111642345
2.03416664e-05,2.45684547,2.03416664e-05,-0.111305752,2.03416664e-05,-0.000297908357,2.03416664e-05,0.111674794
2.03426664e-05,2.45583007,2.03426664e-05,-0.111988075,2.03426664e-05,0.000290714825,2.03426664e-05,0.11162864
2.03436664e-05,2.45651703,2.03436664e-05,-0.11129185,2.03436664e-05,-0.000297992518,2.03436664e-05,0.111659865
2.03446664e-05,2.45552815,2.03446664e-05,-0.111973333,2.03446664e-05,0.000290799481,2.03446664e-05,0.111614916
2.03456664e-05,2.45618905,2.03456664e-05,-0.111277953,2.03456664e-05,-0.000298075885,2.03456664e-05,0.111644957
2.03466664e-05,2.45522585,2.03466664e-05,-0.111958592,2.03466664e-05,0.000290883337,2.03466664e-05,0.111601175
2.03476664e-05,2.45586153,2.03476664e-05,-0.111264059,2.03476664e-05,-0.000298158462,2.03476664e-05,0.111630069
2.03486664e-05,2.45492318,2.03486664e-05,-0.11194385,2.03486664e-05,0.000290966427,2.03486664e-05,0.111587417
2.03496664e-05,2.45553444,2.03496664e-05,-0.111250168,2.03496664e-05,-0.000298240283,2.03496664e-05,0.111615202
2.03506664e-05,2.45462016,2.03506664e-05,-0.111929108,2.03506664e-05,0.000291048787,2.03506664e-05,0.111573644
2.03516664e-05,2.45520778,2.03516664e-05,-0.111236281,2.03516664e-05,-0.0002983214,2.03516664e-05,0.111600354
2.03526664e-05,2.45431679,2.03526664e-05,-0.111914367,2.03526664e-05,0.000291130447,2.03526664e-05,0.111559854
2.03536664e-05,2.45488153,2.03536664e-05,-0.111222397,2.03536664e-05,-0.000298401821,2.03536664e-05,0.111585524
2.03546664e-05,2.45401309,2.03546664e-05,-0.111899625,2.03546664e-05,0.000291211425,2.03546664e-05,0.11154605
2.03556664e-05,2.45455569,2.03556664e-05,-0.111208516,2.03556664e-05,-0.000298481567,2.03556664e-05,0.111570713
2.03566664e-05,2.45370907,2.03566664e-05,-0.111884884,2.03566664e-05,0.000291291742,2.03566664e-05,0.111532231
2.03576664e-05,2.45423023,2.03576664e-05,-0.111194639,2.03576664e-05,-0.000298560701,2.03576664e-05,0.11155592
2.03586664e-05,2.45340475,2.03586664e-05,-0.111870144,2.03586664e-05,0.000291371462,2.03586664e-05,0.111518398
2.03596664e-05,2.45390515,2.03596664e-05,-0.111180764,2.03596664e-05,-0.000298639211,2.03596664e-05,0.111541143
2.03606664e-05,2.45310012,2.03606664e-05,-0.111855404,2.03606664e-05,0.000291450573,2.03606664e-05,0.111504551
2.03616664e-05,2.45358044,2.03616664e-05,-0.111166892,2.03616664e-05,-0.000298717143,2.03616664e-05,0.111526384
2.03626664e-05,2.45279522,2.03626664e-05,-0.111840665,2.03626664e-05,0.000291529123,2.03626664e-05,0.111490692
2.03636664e-05,2.45325609,2.03636664e-05,-0.111153023,2.03636664e-05,-0.000298794523,2.03636664e-05,0.111511641
2.03646664e-05,2.45249003,2.03646664e-05,-0.111825926,2.03646664e-05,0.000291607124,2.03646664e-05,0.11147682
2.03656664e-05,2.45293209,2.03656664e-05,-0.111139156,2.03656664e-05,-0.000298871365,2.03656664e-05,0.111496913
2.03666664e-05,2.45218458,2.03666664e-05,-0.111811189,2.03666664e-05,0.000291684599,2.03666664e-05,0.111462936
2.03676664e-05,2.4526088,2.03676664e-05,-0.111125322,2.03676664e-05,-0.000298932748,2.03676664e-05,0.111482218
2.03686664e-05,2.45187926,2.03686664e-05,-0.111796474,2.03686664e-05,0.000291769835,2.03686664e-05,0.111449057
2.03696664e-05,2.45228544,2.03696664e-05,-0.111111443,2.03696664e-05,-0.000299026579,2.03696664e-05,0.11146752
2.03706664e-05,2.45157328,2.03706664e-05,-0.111781743,2.03706664e-05,0.000291852524,2.03706664e-05,0.111435149
2.03716664e-05,2.4519624,2.03716664e-05,-0.111097581,2.03716664e-05,-0.000299104339,2.03716664e-05,0.111452836
2.03726664e-05,2.45126708,2.03726664e-05,-0.111767008,2.03726664e-05,0.000291929,2.03726664e-05,0.111421231
2.03736664e-05,2.45163967,2.03736664e-05,-0.111083724,2.03736664e-05,-0.000299179527,2.03736664e-05,0.111438167
2.03746664e-05,2.45096064,2.03746664e-05,-0.111752273,2.03746664e-05,0.00029200429,2.03746664e-05,0.111407302
2.03756664e-05,2.45131724,2.03756664e-05,-0.111069869,2.03756664e-05,-0.000299254019,2.03756664e-05,0.111423511
2.03766664e-05,2.45065399,2.03766664e-05,-0.11173754,2.03766664e-05,0.000292079077,2.03766664e-05,0.111393363
2.03776664e-05,2.4509951,2.03776664e-05,-0.111056016,2.03776664e-05,-0.000299328071,2.03776664e-05,0.111408868
2.03786664e-05,2.45034713,2.03786664e-05,-0.111722808,2.03786664e-05,0.00029215347,2.03786664e-05,0.111379415
2.03796664e-05,2.45067325,2.03796664e-05,-0.111042166,2.03796664e-05,-0.000299401729,2.03796664e-05,0.111394238
2.03806664e-05,2.45004006,2.03806664e-05,-0.111708077,2.03806664e-05,0.000292227517,2.03806664e-05,0.111365457
2.03816664e-05,2.45035167,2.03816664e-05,-0.111028318,2.03816664e-05,-0.000299475041,2.03816664e-05,0.111379621
2.03826664e-05,2.4497328,2.03826664e-05,-0.111693348,2.03826664e-05,0.000292301228,2.03826664e-05,0.111351491
2.03836664e-05,2.45003036,2.03836664e-05,-0.111014472,2.03836664e-05,-0.00029954799,2.03836664e-05,0.111365017
2.03846664e-05,2.44942535,2.03846664e-05,-0.111678619,2.03846664e-05,0.000292374586,2.03846664e-05,0.111337516
2.03856664e-05,2.44970932,2.03856664e-05,-0.111000628,2.03856664e-05,-0.000299620613,2.03856664e-05,0.111350424
2.03866664e-05,2.44911773,2.03866664e-05,-0.111663893,2.03866664e-05,0.000292447651,2.03866664e-05,0.111323533
2.03876664e-05,2.44938853,2.03876664e-05,-0.110986787,2.03876664e-05,-0.000299692911,2.03876664e-05,0.111335842
2.03886664e-05,2.44880993,2.03886664e-05,-0.111649169,2.03886664e-05,0.000292520428,2.03886664e-05,0.111309542
2.03896664e-05,2.44906799,2.03896664e-05,-0.110972947,2.03896664e-05,-0.000299764912,2.03896664e-05,0.111321272
2.03906664e-05,2.44850196,2.03906664e-05,-0.111634446,2.03906664e-05,0.000292592913,2.03906664e-05,0.111295544
2.03916664e-05,2.44874769,2.03916664e-05,-0.110959108,2.03916664e-05,-0.000299836629,2.03916664e-05,0.111306713
2.03926664e-05,2.44819383,2.03926664e-05,-0.111619724,2.03926664e-05,0.000292665137,2.03926664e-05,0.111281538
2.03936664e-05,2.44842762,2.03936664e-05,-0.110945272,2.03936664e-05,-0.000299908079,2.03936664e-05,0.111292165
2.03946664e-05,2.44788555,2.03946664e-05,-0.111605004,2.03946664e-05,0.000292737104,2.03946664e-05,0.111267525
2.03956664e-05,2.44810778,2.03956664e-05,-0.110931438,2.03956664e-05,-0.000299979275,2.03956664e-05,0.111277627
2.03966664e-05,2.44757713,2.03966664e-05,-0.111590287,2.03966664e-05,0.000292808826,2.03966664e-05,0.111253506
2.03976664e-05,2.44778817,2.03976664e-05,-0.110917605,2.03976664e-05,-0.000300050207,2.03976664e-05,0.111263099
2.03986664e-05,2.44726856,2.03986664e-05,-0.111575571,2.03986664e-05,0.000292880317,2.03986664e-05,0.11123948
2.03996664e-05,2.44746877,2.03996664e-05,-0.110903774,2.03996664e-05,-0.000300120913,2.03996664e-05,0.11124858
2.04006664e-05,2.44695985,2.04006664e-05,-0.111560857,2.04006664e-05,0.000292951598,2.04006664e-05,0.111225448
2.04016664e-05,2.44714958,2.04016664e-05,-0.110889945,2.04016664e-05,-0.0003001914,2.04016664e-05,0.111234072
2.04026664e-05,2.44665102,2.04026664e-05,-0.111546145,2.04026664e-05,0.000293022669,2.04026664e-05,0.11121141
2.04036664e-05,2.4468306,2.04036664e-05,-0.110876117,2.04036664e-05,-0.000300261683,2.04036664e-05,0.111219573
2.04046664e-05,2.44634206,2.04046664e-05,-0.111531434,2.04046664e-05,0.000293093547,2.04046664e-05,0.111197366
2.04056664e-05,2.44651181,2.04056664e-05,-0.110862291,2.04056664e-05,-0.000300331774,2.04056664e-05,0.111205082
2.04066664e-05,2.44603298,2.04066664e-05,-0.111516726,2.04066664e-05,0.000293164234,2.04066664e-05,0.111183317
2.04076664e-05,2.44619322,2.04076664e-05,-0.110848466,2.04076664e-05,-0.000300401653,2.04076664e-05,0.111190601
2.04086664e-05,2.44572379,2.04086664e-05,-0.111502019,2.04086664e-05,0.00029323477,2.04086664e-05,0.111169263
2.04096664e-05,2.44587483,2.04096664e-05,-0.110834644,2.04096664e-05,-0.000300471382,2.04096664e-05,0.111176128
2.04106664e-05,2.44541449,2.04106664e-05,-0.111487315,2.04106664e-05,0.000293305129,2.04106664e-05,0.111155204
2.04116664e-05,2.44555661,2.04116664e-05,-0.110820822,2.04116664e-05,-0.000300540924,2.04116664e-05,0.111161664
2.04126664e-05,2.44510508,2.04126664e-05,-0.111472613,2.04126664e-05,0.000293375331,2.04126664e-05,0.11114114
2.04136664e-05,2.44523858,2.04136664e-05,-0.110807002,2.04136664e-05,-0.000300610334,2.04136664e-05,0.111147208
2.04146664e-05,2.44479557,2.04146664e-05,-0.111457912,2.04146664e-05,0.000293445396,2.04146664e-05,0.111127071
2.04156664e-05,2.44492072,2.04156664e-05,-0.110793183,2.04156664e-05,-0.000300679583,2.04156664e-05,0.11113276
2.04166664e-05,2.44448597,2.04166664e-05,-0.111443214,2.04166664e-05,0.000293515317,2.04166664e-05,0.111112998
2.04176664e-05,2.44460303,2.04176664e-05,-0.110779366,2.04176664e-05,-0.000300748699,2.04176664e-05,0.111118319
2.04186664e-05,2.44417627,2.04186664e-05,-0.111428518,2.04186664e-05,0.000293585114,2.04186664e-05,0.111098921
2.04196664e-05,2.44428551,2.04196664e-05,-0.11076555,2.04196664e-05,-0.000300817685,2.04196664e-05,0.111103887
2.04206664e-05,2.44386649,2.04206664e-05,-0.111413824,2.04206664e-05,0.000293654796,2.04206664e-05,0.11108484
2.04216664e-05,2.44396815,2.04216664e-05,-0.110751735,2.04216664e-05,-0.000300886554,2.04216664e-05,0.111089461
2.04226664e-05,2.44355662,2.04226664e-05,-0.111399133,2.04226664e-05,0.000293724357,2.04226664e-05,0.111070756
2.04236664e-05,2.44365095,2.04236664e-05,-0.110737922,2.04236664e-05,-0.000300955303,2.04236664e-05,0.111075043
2.04246664e-05,2.44324668,2.04246664e-05,-0.111384443,2.04246664e-05,0.000293793835,2.04246664e-05,0.111056667
2.04256664e-05,2.4433339,2.04256664e-05,-0.11072411,2.04256664e-05,-0.000301023948,2.04256664e-05,0.111060632
2.04266664e-05,2.44293665,2.04266664e-05,-0.111369756,2.04266664e-05,0.00029386319,2.04266664e-05,0.111042575
2.04276664e-05,2.44301701,2.04276664e-05,-0.110710299,2.04276664e-05,-0.000301092501,2.04276664e-05,0.111046228
2.04286664e-05,2.44262656,2.04286664e-05,-0.111355071,2.04286664e-05,0.000293932467,2.04286664e-05,0.11102848
2.04296664e-05,2.44270026,2.04296664e-05,-0.110696489,2.04296664e-05,-0.000301160949,2.04296664e-05,0.11103183
2.04306664e-05,2.4423164,2.04306664e-05,-0.111340389,2.04306664e-05,0.000294001671,2.04306664e-05,0.111014382
2.04316664e-05,2.44238366,2.04316664e-05,-0.110682681,2.04316664e-05,-0.000301229335,2.04316664e-05,0.111017439
2.04326664e-05,2.44200617,2.04326664e-05,-0.111325708,2.04326664e-05,0.0002940708,2.04326664e-05,0.11100028
2.04336664e-05,2.44206719,2.04336664e-05,-0.110668874,2.04336664e-05,-0.000301297634,2.04336664e-05,0.111003054
2.04346664e-05,2.44169588,2.04346664e-05,-0.111311031,2.04346664e-05,0.00029413985,2.04346664e-05,0.110986176
2.04356664e-05,2.44175087,2.04356664e-05,-0.110655068,2.04356664e-05,-0.000301365858,2.04356664e-05,0.110988676
2.04366664e-05,2.44138553,2.04366664e-05,-0.111296355,2.04366664e-05,0.000294208835,2.04366664e-05,0.11097207
2.04376664e-05,2.44143468,2.04376664e-05,-0.110641263,2.04376664e-05,-0.00030143403,2.04376664e-05,0.110974304
2.04386664e-05,2.44107513,2.04386664e-05,-0.111281681,2.04386664e-05,0.000294277775,2.04386664e-05,0.11095796
2.04396664e-05,2.44111862,2.04396664e-05,-0.110627459,2.04396664e-05,-0.00030150214,2.04396664e-05,0.110959937
2.04406664e-05,2.44076467,2.04406664e-05,-0.11126701,2.04406664e-05,0.000294346648,2.04406664e-05,0.110943849
2.04416664e-05,2.44080269,2.04416664e-05,-0.110613657,2.04416664e-05,-0.000301570203,2.04416664e-05,0.110945577
2.04426664e-05,2.44045416,2.04426664e-05,-0.111252342,2.04426664e-05,0.000294415497,2.04426664e-05,0.110929735
2.04436664e-05,2.44048688,2.04436664e-05,-0.110599856,2.04436664e-05,-0.000301638213,2.04436664e-05,0.110931222
2.04446664e-05,2.44014361,2.04446664e-05,-0.111237676,2.04446664e-05,0.000294484279,2.04446664e-05,0.110915619
2.04456664e-05,2.4401712,2.04456664e-05,-0.110586056,2.04456664e-05,-0.000301706169,2.04456664e-05,0.110916873
2.04466664e-05,2.43983301,2.04466664e-05,-0.111223012,2.04466664e-05,0.000294553046,2.04466664e-05,0.110901501
2.04476664e-05,2.43985563,2.04476664e-05,-0.110572256,2.04476664e-05,-0.000301774096,2.04476664e-05,0.110902529
2.04486664e-05,2.43952237,2.04486664e-05,-0.111208351,2.04486664e-05,0.000294621776,2.04486664e-05,0.110887381
2.04496664e-05,2.43954018,2.04496664e-05,-0.110558458,2.04496664e-05,-0.000301842002,2.04496664e-05,0.11088819
2.04506664e-05,2.43921169,2.04506664e-05,-0.111193692,2.04506664e-05,0.000294690458,2.04506664e-05,0.110873259
2.04516664e-05,2.43922485,2.04516664e-05,-0.110544661,2.04516664e-05,-0.000301909874,2.04516664e-05,0.110873857
2.04526664e-05,2.43890098,2.04526664e-05,-0.111179035,2.04526664e-05,0.000294759246,2.04526664e-05,0.110859135
2.04536664e-05,2.43890963,2.04536664e-05,-0.110530865,2.04536664e-05,-0.000301977912,2.04536664e-05,0.110859529
2.04546664e-05,2.43859023,2.04546664e-05,-0.111164382,2.04546664e-05,0.000294828281,2.04546664e-05,0.11084501
2.04556664e-05,2.43859452,2.04556664e-05,-0.110517069,2.04556664e-05,-0.000302046272,2.04556664e-05,0.110845206
